cell_id,iso3,country,year,variable,value,source_id,source_url,snapshot_source_url,retrieval_status,evidence_type,quality_code,local_path,evidence_href,downloadable_local,evidence_label,evidence_note
SWE:2017:population,SWE,Sweden,2017,population,10057698,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2017:foreign_born,SWE,Sweden,2017,foreign_born,1783179,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2017:foreign_born_pct_pop,SWE,Sweden,2017,foreign_born_pct_pop,0.17729494363421927,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2017:foreign_nationals,SWE,Sweden,2017,foreign_nationals,841165,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2017:foreign_nationals_pct_pop,SWE,Sweden,2017,foreign_nationals_pct_pop,0.08363394884197159,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2017:irregular_proxy_detections,SWE,Sweden,2017,irregular_proxy_detections,2145,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2018:year,SWE,Sweden,2018,year,2018,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
SWE:2018:population,SWE,Sweden,2018,population,10175214,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2018:foreign_born,SWE,Sweden,2018,foreign_born,1875637,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2018:foreign_born_pct_pop,SWE,Sweden,2018,foreign_born_pct_pop,0.18433391179782557,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2018:foreign_nationals,SWE,Sweden,2018,foreign_nationals,885839,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2018:foreign_nationals_pct_pop,SWE,Sweden,2018,foreign_nationals_pct_pop,0.08705851297083285,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2018:irregular_proxy_detections,SWE,Sweden,2018,irregular_proxy_detections,1720,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2019:year,SWE,Sweden,2019,year,2019,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
SWE:2019:population,SWE,Sweden,2019,population,10278887,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2019:foreign_born,SWE,Sweden,2019,foreign_born,1954065,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2019:foreign_born_pct_pop,SWE,Sweden,2019,foreign_born_pct_pop,0.19010472631910438,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2019:foreign_nationals,SWE,Sweden,2019,foreign_nationals,920144,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2019:foreign_nationals_pct_pop,SWE,Sweden,2019,foreign_nationals_pct_pop,0.08951786316942681,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2019:irregular_proxy_detections,SWE,Sweden,2019,irregular_proxy_detections,2170,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2020:year,SWE,Sweden,2020,year,2020,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
SWE:2020:population,SWE,Sweden,2020,population,10353442,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2020:foreign_born,SWE,Sweden,2020,foreign_born,2018191,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2020:foreign_born_pct_pop,SWE,Sweden,2020,foreign_born_pct_pop,0.19492947369580088,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2020:foreign_nationals,SWE,Sweden,2020,foreign_nationals,927774,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2020:foreign_nationals_pct_pop,SWE,Sweden,2020,foreign_nationals_pct_pop,0.08961019919752292,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2020:irregular_proxy_detections,SWE,Sweden,2020,irregular_proxy_detections,2615,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2021:year,SWE,Sweden,2021,year,2021,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
SWE:2021:population,SWE,Sweden,2021,population,10415811,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2021:foreign_born,SWE,Sweden,2021,foreign_born,2045234,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2021:foreign_born_pct_pop,SWE,Sweden,2021,foreign_born_pct_pop,0.19635859368031927,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2021:foreign_nationals,SWE,Sweden,2021,foreign_nationals,892254,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2021:foreign_nationals_pct_pop,SWE,Sweden,2021,foreign_nationals_pct_pop,0.08566342073603295,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
