country,iso3,year,variable,value,value_pct_pop,estimate_rank_in_cell,source_name,source_url,notes
Taiwan,TWN,2012,irregular_proxy_overstayers,37177,0.00159448447418082,PANEL PRIMARY,"Ministry of Labor, Republic of China (Taiwan), Monthly Bulletin of Labour Statistics, Table 12-7 Status of the Missing Foreign Workers by Nationality (表 12-7 失聯移工概況—按國籍分)",https://statdb.mol.gov.tw/html/mon/212070.pdf,"absconded / missing migrant workers (失聯移工), stock at END OF YEAR 2012. Counts migrant workers whose employment permit has lapsed and who have not been located. This is the Ministry of Labor absconded-worker measure, a DIFFERENT series from the National Immigration Agency 逾期停留/逾期居留 (overstaying visit / overstaying residence) counts used for TWN 2014-2018; the two are not additive and not directly comparable."
Taiwan,TWN,2013,irregular_proxy_overstayers,41724,0.0017850603234363,PANEL PRIMARY,"Ministry of Labor, Republic of China (Taiwan), Monthly Bulletin of Labour Statistics, Table 12-7 Status of the Missing Foreign Workers by Nationality (表 12-7 失聯移工概況—按國籍分)",https://statdb.mol.gov.tw/html/mon/212070.pdf,"absconded / missing migrant workers (失聯移工), stock at END OF YEAR 2013. Counts migrant workers whose employment permit has lapsed and who have not been located. This is the Ministry of Labor absconded-worker measure, a DIFFERENT series from the National Immigration Agency 逾期停留/逾期居留 (overstaying visit / overstaying residence) counts used for TWN 2014-2018; the two are not additive and not directly comparable."
Taiwan,TWN,2014,irregular_proxy_overstayers,68998,0.0029443543569173,PANEL PRIMARY,"National Immigration Agency (內政部移民署), reported by the Legislative Yuan Budget Center",https://www.ly.gov.tw/Pages/Detail.aspx?nodeid=33580&pid=188916,Reference date 31 December 2014. Administrative register count of overstaying foreign nationals: 49265 overstaying residence (逾期居留) plus 19733 overstaying visit (逾期停留). Source is a Legislative Yuan Budget Center report (Oct 2019) reproducing NIA figures.
Taiwan,TWN,2015,irregular_proxy_overstayers,77422,0.00329567512344628,PANEL PRIMARY,"National Immigration Agency (內政部移民署), reported by the Legislative Yuan Budget Center",https://www.ly.gov.tw/Pages/Detail.aspx?nodeid=33580&pid=188916,Reference date 31 December 2015. Administrative register count of overstaying foreign nationals: 56557 overstaying residence (逾期居留) plus 20865 overstaying visit (逾期停留). Source is a Legislative Yuan Budget Center report (Oct 2019) reproducing NIA figures.
Taiwan,TWN,2016,irregular_proxy_overstayers,79392,0.00337264231096007,PANEL PRIMARY,"National Immigration Agency (內政部移民署), reported by the Legislative Yuan Budget Center",https://www.ly.gov.tw/Pages/Detail.aspx?nodeid=33580&pid=188916,Reference date 31 December 2016. Administrative register count of overstaying foreign nationals: 58700 overstaying residence (逾期居留) plus 20692 overstaying visit (逾期停留). Source is a Legislative Yuan Budget Center report (Oct 2019) reproducing NIA figures.
Taiwan,TWN,2017,irregular_proxy_overstayers,79909,0.00339010777843682,PANEL PRIMARY,"National Immigration Agency (內政部移民署), reported by the Legislative Yuan Budget Center",https://www.ly.gov.tw/Pages/Detail.aspx?nodeid=33580&pid=188916,Reference date 31 December 2017. Administrative register count of overstaying foreign nationals: 56675 overstaying residence (逾期居留) plus 23234 overstaying visit (逾期停留). Source is a Legislative Yuan Budget Center report (Oct 2019) reproducing NIA figures.
Taiwan,TWN,2018,irregular_proxy_overstayers,89965,0.00381386490918707,PANEL PRIMARY,"National Immigration Agency (內政部移民署), reported by the Legislative Yuan Budget Center",https://www.ly.gov.tw/Pages/Detail.aspx?nodeid=33580&pid=188916,Reference date 31 December 2018. Administrative register count of overstaying foreign nationals: 54681 overstaying residence (逾期居留) plus 35284 overstaying visit (逾期停留). Source is a Legislative Yuan Budget Center report (Oct 2019) reproducing NIA figures.
Taiwan,TWN,2019,irregular_proxy_overstayers,47632,0.0020180382077438,PANEL PRIMARY,"National Immigration Agency / Ministry of Labor (失聯移工), reported by the Legislative Yuan Budget Center",https://www.ly.gov.tw/Pages/Detail.aspx?nodeid=33580&pid=188916,Reference date 31 July 2019 (not year-end). Administrative count of absconded/missing migrant workers (失聯移工) not yet located - a DIFFERENT series from the 逾期停留/居留 overstayer counts above and not additive with them.
Taiwan,TWN,2019,irregular_proxy_overstayers,48491,0.00205443169994341,alternative 1,"Ministry of Labor, Republic of China (Taiwan), Monthly Bulletin of Labour Statistics, Table 12-7 Status of the Missing Foreign Workers by Nationality (表 12-7 失聯移工概況—按國籍分)",https://statdb.mol.gov.tw/html/mon/212070.pdf,"absconded / missing migrant workers (失聯移工), stock at END OF YEAR 2019. Counts migrant workers whose employment permit has lapsed and who have not been located. This is the Ministry of Labor absconded-worker measure, a DIFFERENT series from the National Immigration Agency 逾期停留/逾期居留 (overstaying visit / overstaying residence) counts used for TWN 2014-2018; the two are not additive and not directly comparable."
Taiwan,TWN,2020,irregular_proxy_overstayers,52199,0.00221546102250323,PANEL PRIMARY,"Ministry of Labor, Republic of China (Taiwan), Monthly Bulletin of Labour Statistics, Table 12-7 Status of the Missing Foreign Workers by Nationality (表 12-7 失聯移工概況—按國籍分)",https://statdb.mol.gov.tw/html/mon/212070.pdf,"absconded / missing migrant workers (失聯移工), stock at END OF YEAR 2020. Counts migrant workers whose employment permit has lapsed and who have not been located. This is the Ministry of Labor absconded-worker measure, a DIFFERENT series from the National Immigration Agency 逾期停留/逾期居留 (overstaying visit / overstaying residence) counts used for TWN 2014-2018; the two are not additive and not directly comparable."
Taiwan,TWN,2021,irregular_proxy_overstayers,55805,0.00238734760953372,PANEL PRIMARY,"Ministry of Labor, Republic of China (Taiwan), Monthly Bulletin of Labour Statistics, Table 12-7 Status of the Missing Foreign Workers by Nationality (表 12-7 失聯移工概況—按國籍分)",https://statdb.mol.gov.tw/html/mon/212070.pdf,"absconded / missing migrant workers (失聯移工), stock at END OF YEAR 2021. Counts migrant workers whose employment permit has lapsed and who have not been located. This is the Ministry of Labor absconded-worker measure, a DIFFERENT series from the National Immigration Agency 逾期停留/逾期居留 (overstaying visit / overstaying residence) counts used for TWN 2014-2018; the two are not additive and not directly comparable."
Taiwan,TWN,2022,irregular_proxy_overstayers,80331,0.00345292254683503,PANEL PRIMARY,"Ministry of Labor, Republic of China (Taiwan), Monthly Bulletin of Labour Statistics, Table 12-7 Status of the Missing Foreign Workers by Nationality (表 12-7 失聯移工概況—按國籍分)",https://statdb.mol.gov.tw/html/mon/212070.pdf,"absconded / missing migrant workers (失聯移工), stock at END OF YEAR 2022. Counts migrant workers whose employment permit has lapsed and who have not been located. This is the Ministry of Labor absconded-worker measure, a DIFFERENT series from the National Immigration Agency 逾期停留/逾期居留 (overstaying visit / overstaying residence) counts used for TWN 2014-2018; the two are not additive and not directly comparable."
United States,USA,2010,irregular_stock,11590000,0.0374622355050215,PANEL PRIMARY,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,"Modelled resident stock (ACS residual method), reference date 1 January 2010. AMBIGUITY FLAG: Table A2-1 prints TWO values for 2010 (10,790,000 and 11,590,000) reflecting a revision to align with the 2010 Census. 11,590,000 is recorded here because it is continuous with the 2011-2018 series; 10,790,000 is retained as an alternative row. Verify against the PDF before publication. Value read independently by two extractions."
United States,USA,2010,irregular_stock,11200000,0.0362016425932908,alternative 1,"Pew Hispanic Center, Unauthorized Immigrant Population: National and State Trends, 2010",https://www.pewresearch.org/race-and-ethnicity/2011/02/01/unauthorized-immigrant-population-brnational-and-state-trends-2010/,"Reference date March 2010. Modelled stock estimate (augmented residual method, CPS-based). Published 1 February 2011."
United States,USA,2010,irregular_stock,10790000,0.034876403891215,alternative 2,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1 (pre-revision entry)",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,"ALTERNATIVE ENTRY for 1 January 2010. Table A2-1 prints two 2010 values; this is the lower one, understood to precede the revision aligning estimates with the 2010 Census. Not continuous with 2011-2018."
United States,USA,2011,irregular_stock,11510000,0.036910017619611,PANEL PRIMARY,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,"Modelled resident stock (ACS residual method), reference date 1 January 2011. Read directly from Table A2-1 and independently confirmed by a second extraction. CORRECTION: an earlier pass recorded 11,600,000 from a rounded chart; that value was wrong."
United States,USA,2011,irregular_stock,10300000,0.0330298159410941,alternative 1,"Migration Policy Institute, Unauthorized Immigrants in the United States: Stable Numbers, Changing Origins",https://www.migrationpolicy.org/sites/default/files/publications/mpi-unauthorized-immigrants-stablenumbers-changingorigins_final.pdf,Modelled stock estimate from pooled 2010-2012 ACS; MPI publishes it as a single 2010-2012 figure. Assigned here to 2011 as the midpoint of the pooling window - not a published 2011-specific value.
United States,USA,2012,irregular_stock,11430000,0.0363620053514246,PANEL PRIMARY,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,"Modelled resident stock (ACS residual method), reference date 1 January 2012. Read directly from Table A2-1; confirmed by two independent extractions."
United States,USA,2013,irregular_stock,11210000,0.0353933368876537,PANEL PRIMARY,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,"Modelled resident stock (ACS residual method), reference date 1 January 2013. Read directly from Table A2-1; confirmed by two independent extractions."
United States,USA,2014,irregular_stock,11460000,0.0358957827028434,PANEL PRIMARY,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,"Modelled resident stock (ACS residual method), reference date 1 January 2014. Read directly from Table A2-1; confirmed by two independent extractions."
United States,USA,2015,irregular_stock,11440000,0.0355483606999312,PANEL PRIMARY,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,"Modelled resident stock (ACS residual method), reference date 1 January 2015. AMBIGUITY FLAG: Table A2-1 prints TWO values for 2015 (11,960,000 and 11,440,000) reflecting a methodology update. 11,440,000 is recorded as the report's current-methodology figure; 11,960,000 is retained as an alternative row. Verify against the PDF before publication."
United States,USA,2015,irregular_stock,11960000,0.0371641952772008,alternative 1,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1 (pre-update entry)",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,"ALTERNATIVE ENTRY for 1 January 2015. Table A2-1 prints two 2015 values; this is the higher one, understood to precede the methodology update applied to 2016-2018."
United States,USA,2016,irregular_stock,11750000,0.0362259257142227,PANEL PRIMARY,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,"Modelled resident stock (ACS residual method), reference date 1 January 2016. Read directly from Table A2-1; confirmed by two independent extractions."
United States,USA,2017,irregular_stock,11410000,0.0349347803015199,PANEL PRIMARY,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,"Modelled resident stock (ACS residual method), reference date 1 January 2017. Read directly from Table A2-1; confirmed by two independent extractions."
United States,USA,2017,irregular_stock,10500000,0.0321485708296195,alternative 1,"Pew Research Center, Unauthorized immigrant population trends",https://www.pewresearch.org/race-and-ethnicity/feature/unauthorized-trends/,Reference year 2017. Modelled stock estimate (residual method). Pre-2025 vintage.
United States,USA,2018,irregular_stock,11390000,0.0346696334132497,PANEL PRIMARY,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,"Modelled resident stock (ACS residual method), reference date 1 January 2018. Read directly from Table A2-1; confirmed by two independent extractions. NOTE: the later DHS report (Baker & Warren 2024) revises January 2018 to 11,570,000; that revision is in the Long sheet."
